p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.261195890134581e-10,1.4763183247936773,0.01,0.004,9.83528983318729e-6,8,Gm49004
7.287698290870286e-10,1.0711395789485856,0.052,0.023,9.871187334983803e-6,20,Kctd12
7.290635447705235e-10,1.4762507424766023,0.369,0.154,9.87516571391674e-6,25,Zfp280b
7.318764305777238e-10,1.0161138773883949,0.553,0.289,9.913266252175268e-6,25,Rce1
7.443324746655871e-10,1.1071617434464534,0.018,0.008,1.0081983369345377e-5,9,Mroh8
7.455707160046277e-10,1.270107426211145,0.033,0.013,1.0098755348282683e-5,18,Ribc1
7.462089551822105e-10,1.3823539595375367,0.027,0.014,1.010740029794304e-5,11,Gm43466
7.503358267187401e-10,1.1243739495728926,0.015,0.007,1.0163298772905334e-5,8,Pgbd1
7.538718126351177e-10,3.0413900361539827,0.078,0.012,1.021119370214267e-5,25,Smim3
7.59715959338736e-10,1.049047990823019,0.071,0.035,1.0290352669243179e-5,20,St6galnac6
7.625014215973204e-10,1.1307115010854458,0.019,0.009,1.0328081755535705e-5,7,Gm6093
7.743821363193732e-10,1.0201799205583002,0.67,0.4,1.048900603644591e-5,25,2610035D17Rik
7.759637830911718e-10,1.216167911425396,0.505,0.261,1.0510429441969923e-5,25,Tmed4
7.766997426310506e-10,1.0348041804695152,0.612,0.347,1.052039801393758e-5,25,A630001G21Rik
7.772374062740972e-10,2.0694561839348653,0.015,0.004,1.0527680667982647e-5,18,Galnt3
7.782909201425237e-10,1.3139609879189011,0.014,0.006,1.0541950513330484e-5,10,1700012B07Rik
7.86025434316895e-10,1.3232368921190796,0.043,0.017,1.0646714507822343e-5,20,Gm15927
7.947719011917133e-10,1.1050976805473947,0.553,0.297,1.0765185401641757e-5,25,Cep95
8.137364111680454e-10,1.376739338439947,0.032,0.013,1.1022059689271174e-5,18,Muc20
8.21434507937508e-10,1.0326655478442728,0.553,0.286,1.1126330410013546e-5,25,Tmem126b
8.215805194359919e-10,1.2002381821385688,0.476,0.225,1.112830813576051e-5,25,Ntpcr
8.240434608424294e-10,1.7314758436151458,0.214,0.064,1.1161668677110706e-05,25,Chac2
8.273009875136518e-10,1.2233592487342024,0.048,0.02,1.1205791875872414e-5,20,Gm31763
8.28662354673596e-10,1.4138769611550903,0.087,0.038,1.1224231594053859e-5,23,Hpgds
8.328664225019063e-10,1.1242140139921384,0.019,0.009,1.1281175692788322e-5,9,Gm44659
8.354719322758505e-10,1.1945661213597303,0.01,0.005,1.1316467322676395e-5,5,Reep2
8.486926080041721e-10,1.4165376531490497,0.35,0.142,1.1495541375416513e-5,25,Ccr8
8.767350828684896e-10,1.3658024603401056,0.388,0.167,1.1875376697453692e-5,25,Zfp729a
8.848846149778874e-10,1.4598440958724623,0.03,0.011,1.1985762109875485e-5,18,Rtl10
9.026443911139024e-10,1.775353269960509,0.02,0.006,1.2226318277637808e-5,19,Ighj4
9.071084993882118e-10,1.1272978730337635,0.553,0.288,1.2286784624213328e-5,25,Zfp68
9.115624083186035e-10,1.007999727500728,0.65,0.387,1.2347112820675484e-5,25,Fam53a
9.130909917984605e-10,1.2875060040038924,0.369,0.152,1.2367817483910147e-5,25,Mrps27
9.165490728534722e-10,1.0231793709862251,0.563,0.294,1.2414657191800281e-5,25,Terf2ip
9.226005155058245e-10,1.0687732294000845,0.069,0.031,1.2496623982526392e-5,21,Rab39b
9.239756880263155e-10,1.1086575915311818,0.466,0.218,1.2515250694316444e-5,25,Atg7
9.347245804245775e-10,1.9714745331121613,0.021,0.006,1.2660844441850903e-5,20,4930428O21Rik
9.37191070371611e-10,1.2619003749916688,0.437,0.202,1.2694253048183472e-5,25,Ntmt1
9.467625513827942e-10,1.0241051009475184,0.013,0.006,1.2823898758479948e-5,5,Sptbn4
9.515640867408552e-10,1.0898516374002862,0.043,0.019,1.2888935554904884e-5,18,Dscam
9.516966563354585e-10,1.021917951983042,0.013,0.006,1.2890731210063786e-5,5,Cxxc5
9.645715568877303e-10,1.0767232550805321,0.058,0.028,1.3065121738044307e-5,19,Cacnb4
9.699633104072366e-10,1.430749955478186,0.024,0.012,1.313815303946602e-5,11,Gm21781
9.89183308025494e-10,1.8497829947227578,0.204,0.061,1.3398487907205316e-5,25,Gm15545
9.990751019767893e-10,1.0535296472187499,0.016,0.008,1.3532472256275612e-5,6,Npdc1
1.0069917612107437e-9,1.290730080463458,0.043,0.018,1.3639703405599524e-5,19,Gm15832
1.0071080011694157e-9,2.0542715630675055,0.016,0.004,1.3641277875839735e-5,20,Tyrobp
1.0088434870123903e-9,1.7586345815545394,0.012,0.004,1.3664785031582827e-5,15,A430110L20Rik
1.0238240370064227e-9,2.4487498722888956,0.117,0.024,1.3867696581251996e-5,25,Gm16062
1.0241302801630463e-9,1.1683479598846054,0.016,0.007,1.3871844644808461e-5,10,Serpinf1
1.0254827443155372e-9,1.1479445987836168,0.456,0.212,1.3890163771753951e-5,25,Gga3
1.0395654957345263e-9,1.7768614518132715,0.039,0.014,1.4080914639724159e-5,21,Zc3h12c
1.041494533591393e-9,3.051784433216194,0.136,0.032,1.4107043457495419e-5,25,Ciart
1.0464701677309194e-9,1.839592553237937,0.019,0.009,1.4174438421915303e-5,11,Ttc23
1.059620253264107e-9,1.9563451423782485,0.019,0.005,1.4352556330462329e-5,20,Tmem171
1.062592467506267e-9,1.10684900998814,0.592,0.341,1.4392814972372386e-5,25,Seh1l
1.0660103514705876e-9,1.2620716361083133,0.466,0.223,1.443911021066911e-5,25,Actr6
1.104321092164947e-9,1.472544384946642,0.388,0.173,1.4958029193374207e-5,25,Gm11110
1.11197867242997e-9,1.1284692504799612,0.485,0.238,1.5061751118063944e-5,25,Trmt13
1.122806613556612e-9,1.2647188701403644,0.066,0.045,1.5208415580624308e-5,11,Lmbr1
1.1273562003782928e-9,1.4683408001388418,0.02,0.006,1.5270039734123975e-5,18,B3galt1
1.1273810259652877e-9,1.0465346501702628,0.025,0.013,1.5270375996699824e-5,9,Cd68
1.1287173437710233e-9,1.0093385149798166,0.014,0.007,1.528847642137851e-5,5,Bcar1
1.1343268544930416e-9,1.402806273789972,0.046,0.017,1.536445724410825e-5,21,Bag2
1.1350685427480596e-9,1.3434282596718126,0.417,0.193,1.5374503411522468e-5,25,Taf9b
1.1411400518182684e-9,1.1097113154486171,0.621,0.362,1.5456742001878443e-5,25,Cln3
1.148529765733951e-9,1.6587216537790024,0.035,0.012,1.5556835676866365e-5,21,Cttn
1.1516638861382328e-9,1.419105709624426,0.047,0.018,1.5599287337742363e-5,21,Serpinc1
1.156668339139306e-9,1.4023337715775348,0.021,0.01,1.56670726536419e-5,9,Kcnj15
1.1646644939523442e-9,1.7888362285322144,0.016,0.005,1.57753805705845e-5,18,Fam161b
1.198729908039286e-9,1.1151316538653244,0.013,0.006,1.623679660439213e-5,5,Pou2af1
1.2085053329955495e-9,1.337296738011006,0.447,0.21,1.6369204735424718e-5,25,Slc26a2
1.2112467435380648e-9,2.289996225336682,0.012,0.003,1.6406337141223086e-5,18,Spats2
1.2162993871364182e-9,1.2465595010215251,0.024,0.012,1.6474775198762785e-5,11,Traj22
1.2297975072268287e-9,1.4259730987069856,0.019,0.008,1.6657607235387394e-5,13,Btc
1.2347379625087162e-9,1.470607908096678,0.046,0.017,1.672452570218056e-5,21,Prss36
1.242535974522201e-9,1.7075277054103106,0.243,0.081,1.683014977490321e-5,25,Lysmd1
1.2494305859436283e-9,1.0188280398223788,0.087,0.042,1.6923537286606445e-5,21,Naprt
1.2711624765821433e-9,1.1305486574654542,0.709,0.464,1.721789574530513e-5,25,Dennd5a
1.272380702062871e-9,1.113462369694056,0.016,0.007,1.7234396609441586e-5,10,Oit3
1.2724118980278723e-9,1.1746464965504146,0.045,0.027,1.723481915878753e-5,11,Igip
1.2770444423362084e-9,1.0623048980894292,0.495,0.238,1.7297566971443943e-5,25,Mtmr14
1.2868727074509792e-9,2.3203328936707273,0.146,0.035,1.7430690822423515e-5,25,Cbarp
1.2913395638746086e-9,1.1223999945041112,0.447,0.204,1.7491194392681574e-5,25,Kctd5
1.2951384855623866e-9,2.207051596481572,0.146,0.035,1.7542650786942526e-5,25,4833419F23Rik
1.2994755398717615e-9,1.0926193277657488,0.02,0.01,1.7601396187563008e-5,10,Ptafr
1.3173862612344087e-9,1.3512414787743614,0.32,0.122,1.7843996908420064e-5,25,B4galt3
1.3182368517998718e-9,2.1255489765769067,0.016,0.004,1.7855518157629265e-5,20,Dapk2
1.320248261211578e-9,1.0253691868197792,0.699,0.445,1.7882762698110823e-5,25,Ccnt1
1.327782641378702e-9,1.0110626781378411,0.631,0.382,1.7984815877474517e-5,25,Nfe2l2
1.3343022741035169e-9,1.0593161513312273,0.583,0.32,1.8073124302732137e-5,25,Terf2
1.3489318905434855e-9,1.2897075903262243,0.029,0.016,1.8271282457411513e-5,11,9030025P20Rik
1.3528469076920048e-9,1.0174140143939674,0.016,0.007,1.8324311364688206e-5,8,Oit3
1.3592687562377409e-9,1.3127416028533867,0.041,0.025,1.84112953032402e-5,11,Ppp2r3a
1.3598454971619316e-9,1.2531146314273744,0.04,0.024,1.8419107259058363e-5,11,Gm15834
1.3620838821404825e-9,1.454531997348572,0.026,0.009,1.8449426183592834e-5,18,2810408A11Rik
1.3653311129421183e-9,2.48318336935277,0.136,0.032,1.8493409924800993e-5,25,Cbx2
1.377537805468851e-9,1.1954588534932373,0.054,0.035,1.8658749575075586e-5,11,Gm31793
1.3947149121421016e-9,1.3539337380135592,0.051,0.033,1.8891413484964766e-5,11,Boll
1.4018906465244923e-9,1.2727464943289242,0.018,0.008,1.8988608807174248e-5,10,Cav2
1.409489818483967e-9,1.0163095906732866,0.602,0.352,1.9091539591365334e-5,25,Arhgap27os3
1.4310522168160113e-9,1.413090294206654,0.05,0.019,1.9383602276772875e-5,21,Rhbdl3
1.4484414402407983e-9,1.2127083851858194,0.032,0.013,1.9619139308061614e-5,18,Gm11508
1.4589338280350624e-9,1.9585950572783384,0.02,0.006,1.976125870073492e-5,19,4921525O09Rik
1.4645061377072945e-9,1.0275922406368174,0.094,0.047,1.9836735635245303e-5,21,Epop
1.474460105843062e-9,1.2964283836048078,0.476,0.243,1.9971562133644272e-5,25,Vps11
1.4815974772236513e-9,1.0563800425660719,0.641,0.385,2.0068237828994357e-5,25,Rrp1b
1.4896681810421947e-9,1.3743852239719767,0.07,0.048,2.0177555512216525e-5,11,Atp8a2
1.491726950393629e-9,1.9994999781143816,0.018,0.005,2.0205441543081707e-5,20,Rps6kl1
1.4963475311795925e-9,1.1288278580404179,0.583,0.328,2.026802730982758e-5,25,Atf6b
1.518031403779859e-9,1.6172077574586625,0.026,0.009,2.0561735364198193e-5,20,Cav2
1.5212467824879744e-9,1.6467071190738336,0.301,0.115,2.0605287668799612e-5,25,Tmem69
1.5336912328082476e-9,1.0459863860677174,0.058,0.027,2.0773847748387713e-5,20,Ift43
1.5565886236436985e-9,1.708480359713179,0.026,0.01,2.1083992907253895e-5,17,Gm26749
1.5753841942483362e-9,1.547118600841089,0.019,0.009,2.1338578911093713e-5,11,Gm28375
1.5767528820660748e-9,1.3600402619959568,0.311,0.117,2.1357117787584982e-5,25,Ddx28
1.5815912790121681e-9,1.4749225162822002,0.262,0.09,2.1422653874219817e-5,25,1700096K18Rik
1.5997723091647206e-9,2.9208845887559445,0.068,0.01,2.166891592763614e-5,25,Gm16364.1
1.608263840993675e-9,1.0244837953872052,0.602,0.333,2.1783933726259327e-5,25,Arl8a
1.636680394262284e-9,1.272153090255264,0.011,0.004,2.2168835940282634e-5,7,Snai1
1.6424987281367662e-9,1.7403123431141236,0.33,0.138,2.22476452726125e-5,25,Cbx8
1.6485643499117e-9,1.1027926216808461,0.65,0.419,2.2329804119553976e-5,25,Ypel5
1.6536027228760961e-9,2.703915055265118,0.087,0.015,2.239804888135672e-5,25,Rims3
1.6891527281738301e-9,2.170174262813914,0.175,0.049,2.2879573703114528e-5,25,Gm10785
1.703250925825447e-9,1.0648427337583803,0.062,0.031,2.307053379030568e-5,19,Fes
1.7077175451873766e-9,1.3743785526208985,0.369,0.158,2.3131034149563015e-5,25,Exo5
1.7333632398349552e-9,1.3380503495911564,0.427,0.198,2.3478405083564468e-5,25,Gm17173
1.7344091036421992e-9,1.118867611485257,0.054,0.025,2.349257130883359e-5,20,Tktl1
1.7408724624965653e-9,1.944268596329934,0.013,0.003,2.3580117504515976e-5,18,Inka1
1.7464478288262145e-9,1.8152676395115597,0.016,0.004,2.3655635841451075e-5,19,Gm15340
1.7581746114841814e-9,1.2670817930655218,0.447,0.213,2.381447511255324e-5,25,Mterf1a
1.7646746690070468e-9,1.1542033038836532,0.015,0.007,2.390251839170045e-5,8,Gm36371
1.786659455389689e-9,1.3025547673351965,0.495,0.268,2.4200302323253338e-5,25,Ankrd54
1.8013061182327887e-9,1.005711934318664,0.016,0.008,2.4398691371463124e-5,8,Gm5103
1.8025048317993372e-9,1.558631185011182,0.32,0.127,2.4414927946722023e-5,25,Ears2
1.8137840180597708e-9,1.9683514548712573,0.016,0.005,2.4567704524619596e-5,17,9330185C12Rik
1.8247060980594117e-9,3.368343565727166,0.058,0.007,2.4715644098214732e-5,25,Gm46323
1.8432491960156465e-9,1.3267607360119809,0.612,0.379,2.4966810360031934e-5,25,Bclaf3
1.911702770212637e-9,1.6787378144413843,0.243,0.082,2.589401402253017e-5,25,Gm31718
1.9222385281680787e-9,1.0748002324272656,0.016,0.007,2.6036720864036624e-5,8,Ctnnd1
1.9363160287139274e-9,1.1169237423965337,0.65,0.422,2.6227400608930145e-5,25,Pdpk1
1.972174334039811e-9,1.120628605401067,0.544,0.299,2.671310135456924e-5,25,Mrpl46
2.0117010596925065e-9,1.2352333978414702,0.534,0.306,2.7248490853535e-5,25,Cdkn2aip
2.0137083563105414e-9,1.1184813816496915,0.015,0.007,2.7275679686226283e-5,8,Phospho1
2.0253607210808426e-9,2.1992174610063078,0.014,0.003,2.7433510967040014e-5,19,Vdr
2.0445501430837634e-9,1.0559189435282452,0.612,0.35,2.7693431688069576e-5,25,Thoc5
2.050381429134611e-9,1.0509325010137838,0.025,0.012,2.777241645762831e-5,12,Zfp967
2.0705694320729733e-9,1.0713939295592207,0.087,0.042,2.8045862957428423e-5,21,Lzts2
2.1023094523263634e-9,1.5229278093592438,0.031,0.011,2.847578153176059e-5,20,Cyb561
2.1038731216854594e-9,1.428091753267811,0.032,0.013,2.8496961433229548e-5,19,Ret
2.1484098037410947e-9,1.7687524795720835,0.738,0.495,2.9100210791673127e-5,25,Odc1
2.1489357022999113e-9,1.0383875053569427,0.709,0.486,2.91073340876523e-5,25,Cd226
2.1620245188850104e-9,1.0617283676596956,0.573,0.309,2.9284622108297466e-5,25,Ubap1
2.1763611433314267e-9,1.0692631162380257,0.054,0.026,2.9478811686424174e-5,19,Spo11
2.2070999563290835e-9,1.5658543988413782,0.272,0.098,2.9895168908477436e-5,25,Ccdc51
2.2137318052127422e-9,1.8432446757593386,0.01,0.003,2.9984997301606593e-5,11,2810455O05Rik
2.2173769005746398e-9,1.6403241303371372,0.223,0.071,3.0034370118283495e-5,25,Rab3a
2.2473352989758275e-9,1.7103994995978322,0.026,0.007,3.0440156624627584e-5,21,Il4i1
2.2491149072594237e-9,1.3194193322530978,0.013,0.005,3.0464261418828894e-5,9,Lamc2
2.2839422157836923e-9,3.0619037137518794,0.058,0.007,3.093599731279011e-5,25,2500002B13Rik
2.286700914214869e-9,1.7659572536013899,0.291,0.114,3.09733638830404e-5,25,Tmem63b
2.295983217873055e-9,1.373427908704814,0.035,0.013,3.109909268609053e-5,20,Ropn1l
2.30844586196502e-9,1.895662005052691,0.175,0.048,3.1267899200316194e-5,25,Zfp599
2.414710746293288e-9,2.132353540989995,0.136,0.032,3.270725705854259e-5,25,A930007I19Rik
2.416971286740928e-9,2.1104852990044014,0.029,0.008,3.2737876078905874e-5,22,Chadl
2.4641039750787544e-9,1.08250472783554,0.534,0.289,3.337628834244173e-5,25,Smim10l1
2.466608563919193e-9,1.0457758365837533,0.553,0.296,3.341021299828547e-5,25,Gpatch2l
2.5234463761061395e-9,1.0299354195869306,0.013,0.007,3.418008116435766e-5,5,Zfp93
2.525355554033074e-9,1.0415548831898933,0.046,0.021,3.420594097937799e-5,19,Chrm3
2.5581817630825865e-9,1.2231880394489014,0.038,0.015,3.465057198095364e-5,20,Cebpa
2.5825783760493505e-9,1.0445571963921854,0.057,0.027,3.498102410358845e-5,20,Crat
2.607385549865847e-9,1.5007174854614718,0.025,0.009,3.5317037272932896e-5,18,Amotl1
2.614916514727226e-9,1.7134145422986455,0.214,0.067,3.5419044191980276e-5,25,Hbegf
2.6450157824174765e-9,1.7890976215647934,0.024,0.006,3.582673877284472e-5,21,Zfp612
2.6581567462200717e-9,1.4580160048755495,0.024,0.008,3.600473312755087e-5,19,4930447K03Rik
2.662164010424743e-9,1.3712637276459434,0.01,0.004,3.605901152120314e-5,8,Cdk14
2.6816358541235286e-9,1.0882923751993179,0.495,0.248,3.632275764410319e-5,25,Abraxas2
2.6847831683028534e-9,1.569200426721369,0.252,0.087,3.636538801466215e-5,25,Erf
2.696033446302297e-9,1.3328049541821612,0.01,0.004,3.651777303016461e-5,8,Gm43653
2.6987442441811813e-9,1.0807369118301517,0.65,0.415,3.65544907874341e-5,25,Card6
2.7073913817388065e-9,1.1116781109103162,0.592,0.356,3.667161626565213e-5,25,Psmd5
2.7176149659864366e-9,1.3291819417977817,0.388,0.173,3.681009471428628e-5,25,Polr3d
2.7185176620137594e-9,1.258870948583495,0.417,0.193,3.682232173197637e-5,25,Fiz1
2.7467159185446963e-9,1.2358546346657429,0.011,0.005,3.720426711668791e-5,7,Gm3252
2.7512600086301874e-9,1.6556229618970413,0.045,0.015,3.726581681689589e-5,22,Pheta2
2.754094552710187e-9,1.7142630946591368,0.085,0.054,3.7304210716459486e-5,15,Ifng
2.7757510223186543e-9,1.3252550130555898,0.011,0.004,3.759754759730617e-5,9,Crb3
2.7843012986811515e-9,1.2508305514453664,0.034,0.014,3.7713361090636195e-5,18,Tusc1
2.8915061334544175e-9,1.2353300048301277,0.027,0.014,3.916545057764009e-5,11,Gm11655
2.9012988824918935e-9,1.1295382050909821,0.064,0.028,3.9298093363352696e-5,21,Rasip1
2.9020230383133483e-9,1.245283019025205,0.038,0.023,3.93079020539543e-5,8,Trav6n-6
2.90335247371183e-9,2.2323960676979686,0.214,0.069,3.9325909256426736e-5,25,Enah
2.9181407687988526e-9,1.3754600039828144,0.042,0.017,3.952621671338046e-5,20,Hgfac
2.958558139858739e-9,1.1717145335035528,0.544,0.306,4.0073670004386614e-5,25,Stk40
2.962074691607639e-9,1.2996962187775956,0.408,0.187,4.012130169782547e-5,25,Tmem62
2.9693118803894243e-9,1.7094860865371286,0.301,0.12,4.021932941987475e-5,25,Trmt5
2.975666135389673e-9,1.3172189311020572,0.041,0.017,4.030539780385312e-5,20,C030034L19Rik
3.040932357784977e-9,1.7438013291940035,0.194,0.058,4.1189428786197515e-5,25,Klf11
3.042625850413257e-9,1.2210748894428438,0.476,0.235,4.121236714384757e-5,25,Naf1
3.0432899032975023e-9,1.102850179540682,0.573,0.324,4.122136174016467e-5,25,Orc5
3.1227088213710332e-9,1.8647935899107635,0.01,0.003,4.229709098547065e-5,13,BC048559
3.138224964115293e-9,1.1959969708791007,0.048,0.021,4.250725713894165e-5,20,A330009N23Rik
3.174476610259714e-9,1.743086182020635,0.017,0.005,4.299828568596783e-5,19,Scn2a
3.1759058170699352e-9,2.1293920525173085,0.184,0.054,4.301764429221227e-5,25,4933421O10Rik
3.259129124339894e-9,1.0234462016283068,0.047,0.021,4.4144903989183866e-5,19,Sall2
3.272846564514889e-9,1.6027201445406634,0.243,0.082,4.433070671635417e-5,25,Zfp39
3.2925447485068477e-9,1.0918246993710534,0.049,0.027,4.4597518618525254e-5,15,Dusp16
3.3881313719112828e-9,1.0575317496445988,0.017,0.008,4.5892239432538324e-5,8,Lrrn3
3.3882569027023584e-9,1.539788467311121,0.026,0.009,4.589393974710345e-5,19,Gm44659
3.4159443922788996e-9,1.1768913779083867,0.013,0.006,4.6268966793417694e-5,7,Derl3
3.453430898103515e-9,2.4691917638602563,0.012,0.003,4.677672151481211e-5,19,Aebp1
3.4675760489145253e-9,1.2033211246354822,0.011,0.005,4.6968317582547244e-5,5,Cacna1d
3.4725162390132584e-9,2.067850023658271,0.155,0.041,4.703523245743459e-5,25,Mfsd2a
3.500660622024544e-9,3.1063504410940355,0.058,0.008,4.741644812532245e-5,25,Gm32687
3.582333727701044e-9,1.119378742395028,0.592,0.344,4.8522710341710644e-5,25,Dok1
3.5835919042858455e-9,1.2668697390305779,0.036,0.021,4.853975234355178e-5,11,Rps6ka2
3.5872720236826843e-9,1.4850389537868356,0.024,0.009,4.858959956078196e-5,18,Ctxn1
3.6098928454696827e-9,1.056132248328947,0.066,0.045,4.889599859188685e-5,11,Gm16201
3.613195428256773e-9,1.111668236202954,0.049,0.023,4.894073207573799e-5,19,Rasl11a
3.6254105244788675e-9,1.2533958127125304,0.023,0.011,4.910618555406626e-5,13,Spink13
3.6307695572032332e-9,1.1804332765921233,0.012,0.005,4.9178773652317796e-5,8,4930517E14Rik
3.6423172567537562e-9,1.2553868383605318,0.036,0.015,4.933518724272963e-5,19,Aph1b
3.766087167401118e-9,1.0603354482795697,0.553,0.293,5.1011650682448145e-5,25,Tm9sf4
3.833806365580763e-9,2.129876381532647,0.136,0.033,5.192890722179144e-5,25,Zfp667
3.834102398525161e-9,2.0816451149485133,0.146,0.037,5.1932916988023305e-5,25,Rbm12b1
3.869024791377752e-9,1.1361450433543885,0.427,0.196,5.2405940799211644e-5,25,Sh2b3
3.9464958412556466e-9,1.1131238630898164,0.111,0.073,5.3455286169807735e-5,17,Gm36975
3.967054970908293e-9,1.2111605165141466,0.047,0.022,5.3733759580952826e-5,19,A430072P03Rik
3.986379923593274e-9,1.0287337051379088,0.022,0.011,5.39955160650709e-5,9,Ak7
4.121540791651908e-9,1.9768309280262395,0.022,0.006,5.582627002292509e-5,21,Zbed5
4.215456897598312e-9,1.0185474070079463,0.063,0.031,5.7098363677969136e-5,20,Ctnnbip1
4.2504077504487704e-9,1.6212466445256946,0.301,0.119,5.75717729798286e-5,25,Ccdc137
4.254556535852988e-9,1.490485547569044,0.033,0.013,5.762796827812872e-5,19,6030468B19Rik
4.291525635930468e-9,3.225660594262948,0.107,0.022,5.812871473867819e-5,25,Casz1
4.334740520506925e-9,1.499353523313383,0.011,0.004,5.87140603502663e-5,10,Crb3
4.3751351506827974e-9,1.0212199180711399,0.621,0.381,5.926120561599849e-5,25,Acyp1
4.380424168012843e-9,1.087962921671381,0.524,0.281,5.9332845355733955e-5,25,Pde12
4.389219217481123e-9,1.1805687701685015,0.093,0.068,5.9451974300781814e-5,11,Zpbp
4.407556334019465e-9,1.1730239125203026,0.044,0.019,5.970035054429365e-5,20,Man1c1
4.4491045033158255e-9,1.2763917898385166,0.038,0.016,6.026312049741286e-5,19,Fam83g
4.462031772087217e-9,1.2358593698210463,0.013,0.005,6.0438220352921354e-5,9,Trp73
4.524321494790638e-9,1.0739817579033089,0.466,0.224,6.128193464693919e-5,25,Abt1
4.5610633066395205e-9,1.2197873816934173,0.35,0.144,6.17796024884323e-5,25,Magohb
4.599867382049803e-9,1.885514133380675,0.015,0.004,6.230520368986458e-5,19,Ago4
4.6105069104317284e-9,1.2074468111505405,0.067,0.03,6.244931610179776e-5,21,Aldh7a1
4.650239468271838e-9,1.0636054434765665,0.013,0.007,6.298749359774205e-5,5,Ccdc87
4.711790093951219e-9,1.5578064644448153,0.027,0.009,6.382119682256927e-5,20,Gm36287
4.728200636051868e-9,2.238770386123738,0.194,0.06,6.404347761532256e-5,25,Gm26520
4.732961307160049e-9,1.542400051938559,0.015,0.006,6.410796090548287e-5,11,Riiad1
4.767218388951683e-9,1.6472943903432802,0.233,0.078,6.457197307835054e-5,25,Snrnp35
4.794346570542268e-9,1.0563632136977115,0.602,0.359,6.493942429799502e-5,25,Gm10130
4.802234205494675e-9,1.123538493052338,0.437,0.206,6.504626231342538e-5,25,Micu3
4.869507087306044e-9,1.0074260024881745,0.544,0.293,6.595747349756037e-5,25,Snip1
4.910441687234054e-9,1.004821903897363,0.089,0.045,6.651193265358526e-5,21,Pik3r3
4.940263188725745e-9,1.0329496144566876,0.088,0.044,6.691586489129022e-5,21,Top1mt
4.950669842528549e-9,1.147131162514305,0.013,0.005,6.70568230170492e-5,8,Celf5
4.966852145790699e-9,1.722708514603755,0.011,0.004,6.727601231473502e-5,11,Gm20274
4.967032501244956e-9,1.1782039694185515,0.041,0.025,6.727845522936293e-5,11,Mtcp1
5.067852436185252e-9,1.0159987333535216,0.014,0.006,6.864406124812924e-5,9,Clec2l
5.1073357284180035e-9,1.7187861663068367,0.233,0.079,6.917886244142186e-5,25,Zfp623
5.1543572289407425e-9,1.1235495726595233,0.505,0.262,6.981576866600236e-5,25,Utp15
5.17406803011688e-9,1.2449301845539114,0.076,0.036,7.008275146793314e-5,21,Colq
5.188722170601458e-9,1.3382062936440766,0.03,0.012,7.028124180079674e-5,18,Igsf9b
5.227985296019953e-9,1.4138603227245854,0.045,0.022,7.081306083459026e-5,17,Ptger1
5.288443694201069e-9,1.4201593979036211,0.02,0.006,7.163196983795348e-5,18,Shtn1
5.300915687757738e-9,1.001321827274599,0.045,0.021,7.180090299067857e-5,19,2210011C24Rik
5.309254361148609e-9,1.1810634708012726,0.505,0.275,7.191385032175791e-5,25,Fam204a
5.312498119468167e-9,1.268686458310527,0.408,0.188,7.195778702819632e-5,25,Gtpbp8
5.391674165937956e-9,1.0731633815440293,0.066,0.033,7.303022657762962e-5,20,Vmn2r96
5.4584414909877085e-9,1.1836296268230688,0.035,0.015,7.393458999542852e-5,18,Gm36445
5.465182396632049e-9,2.3955735208508573,0.018,0.003,7.40258955623811e-5,23,Gm36264
5.4825100878357346e-9,1.1031907337612123,0.014,0.006,7.426059913973503e-5,8,Slc16a4
5.510146523847212e-9,1.2452418602921824,0.055,0.023,7.463493466551049e-5,21,Slc2a6
5.51080583074836e-9,2.1255860299228173,0.017,0.004,7.464386497748654e-5,21,Plxnb2
5.517706263076356e-9,1.178303101312029,0.398,0.177,7.473733133336924e-5,25,1110065P20Rik
5.525082426201177e-9,1.9647522073692842,0.014,0.003,7.483724146289494e-5,19,Gm48607
5.531733032688049e-9,1.0466041931365435,0.011,0.005,7.492732392775963e-5,5,Vegfc
5.53873897083674e-9,1.7053550401348803,0.043,0.014,7.502221935998364e-5,23,Trgj1
5.682674358696148e-9,1.0731845635768524,0.534,0.293,7.697182418853932e-5,25,Tfpt
5.694635645570904e-9,1.2233572470143899,0.067,0.03,7.71338398192579e-5,21,Susd2
5.698102340074611e-9,1.0465759218052746,0.034,0.019,7.718079619631061e-5,11,Gm43848
5.7278608368492555e-9,1.8810172056414425,0.184,0.055,7.758387503512317e-5,25,Naif1
5.733878713721749e-9,3.4563269536333023,0.049,0.006,7.766538717736109e-5,25,Gm28874
5.962034787655438e-9,1.3441038542744406,0.408,0.19,8.07557611987929e-5,25,D630039A03Rik
5.965017206324297e-9,1.1316857974481085,0.476,0.238,8.07961580596626e-5,25,Zbtb24
5.9694002329514235e-9,1.4770300994104026,0.038,0.015,8.085552615532703e-5,20,Gm16146
6.040802106450622e-9,1.1472789097279275,0.495,0.256,8.182266453187368e-5,25,Galk1
6.086619556479254e-9,1.315418485795302,0.012,0.005,8.24432618925115e-5,10,B930018H19Rik
6.198934767523207e-9,1.0392727796862076,0.544,0.297,8.396457142610184e-5,25,Nipsnap1
6.277556524052296e-9,1.6321603955074337,0.017,0.005,8.502950311828835e-5,18,Sestd1
